"U.S. Border Patrol Blaine and Spokane Sectors' Processed Subjects in I-44 Events"||||||||||
"January 1, 2012 - June 30, 2019"||||||||||
"Data includes Deportable and Non-Deportable Processed Subjects"||||||||||
"Data Source: EID (Unofficial) as of 9/30/19"||||||||||
||||||||||
||||||||||
"APPR_DT_TIME"|"SECTOR"|"APP_AGE"|"GENDER"|"COMPLEXION"|"HAIR_COLOR"|"EYE_COLOR"|"CITIZENSHIP"|"STATUS_WHEN_FOUND"|"CRIMINAL_ALIEN"|"DEPORTABLE"
2/26/2018 2:59:00 AM|"BLW"|26|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
3/2/2018 9:25:00 AM|"SPW"|33|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
3/2/2018 1:30:00 PM|"SPW"|48|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
3/6/2018 9:00:00 AM|"SPW"|27|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
3/9/2018 2:00:00 PM|"SPW"|20|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
3/9/2018 2:00:00 PM|"SPW"|17|"Unknown"||||"UNITED STATES"||"N"|"N"
3/11/2018 7:20:00 PM|"SPW"|40|"Male"||"BRO"|"GRY"|"UNITED STATES"||"N"|"N"
3/12/2018 12:40:00 AM|"SPW"|27|"Male"||||"UNITED STATES"||"N"|"N"
3/12/2018 3:00:00 PM|"SPW"|28|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
3/14/2018 4:31:00 PM|"SPW"|21|"Male"||"BLN"|"HAZ"|"UNITED STATES"||"N"|"N"
3/14/2018 4:31:00 PM|"SPW"|25|"Female"||"BLN"|"BRO"|"UNITED STATES"||"N"|"N"
3/14/2018 4:31:00 PM|"SPW"|21|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
3/16/2018 3:00:00 PM|"SPW"|56|"Unknown"||||"UNITED STATES"||"N"|"N"
3/16/2018 9:09:00 PM|"BLW"|47|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"|"SEEKING EMPLOYMENT"|"Y"|"Y"
3/16/2018 9:09:00 PM|"BLW"|67|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"IN TRAVEL"|"N"|"Y"
3/16/2018 9:09:00 PM|"BLW"|65|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"IN TRAVEL"|"N"|"Y"
3/18/2018 9:24:00 PM|"SPW"|17|"Female"||"BRO"|"GRN"|"CANADA"||"N"|"N"
3/20/2018 11:00:00 AM|"SPW"|39|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
3/20/2018 2:10:00 PM|"SPW"|23|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
3/21/2018 7:00:00 PM|"SPW"|58|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
3/21/2018 7:00:00 PM|"SPW"|53|"Female"||||"UNITED STATES"||"N"|"N"
3/23/2018 3:40:00 PM|"SPW"|49|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
3/23/2018 10:15:00 PM|"SPW"|35|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
3/24/2018 2:00:00 PM|"BLW"|48|"Male"|"MED"|"BLK"|"BRO"|"THAILAND"|"IN TRAVEL"|"N"|"Y"
3/24/2018 2:00:00 PM|"BLW"|49|"Male"|"MED"|"BLK"|"BRO"|"THAILAND"||"N"|"Y"
3/24/2018 2:00:00 PM|"BLW"|16|"Male"|"MED"|"BLK"|"BRO"|"THAILAND"||"N"|"Y"
3/25/2018 1:58:00 PM|"BLW"|20|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
3/25/2018 6:30:00 PM|"SPW"|35|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
3/26/2018 6:30:00 AM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
3/27/2018 7:14:00 AM|"SPW"|31|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
3/27/2018 7:41:00 PM|"SPW"|23|"Male"||||"CANADA"||"N"|"N"
3/28/2018 6:00:00 PM|"SPW"|33|"Male"||||"CANADA"||"N"|"N"
3/28/2018 9:18:00 PM|"BLW"|26|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
4/1/2018 5:43:00 AM|"BLW"|20|"Male"|||"GRN"|"UNITED STATES"||"N"|"N"
4/1/2018 5:43:00 AM|"BLW"|20|"Male"|||"GRN"|"UNITED STATES"||"N"|"N"
4/3/2018 10:10:00 PM|"SPW"|32|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
4/3/2018 10:10:00 PM|"SPW"|47|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
4/6/2018 4:00:00 PM|"SPW"|22|"Male"||||"UNITED STATES"||"N"|"N"
4/8/2018 3:10:00 PM|"SPW"|25|"Female"|||"GRN"|"UNITED STATES"||"N"|"N"
4/8/2018 3:10:00 PM|"SPW"|37|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
4/9/2018 2:50:00 PM|"SPW"|30|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
4/9/2018 2:50:00 PM|"SPW"|26|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
4/10/2018 7:00:00 AM|"BLW"|40|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
4/10/2018 10:16:00 AM|"SPW"|35|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
4/10/2018 10:16:00 AM|"SPW"|34|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
4/10/2018 7:17:00 PM|"SPW"|15|"Female"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"|"Y"
4/10/2018 7:17:00 PM|"SPW"|52|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"|"TRAVEL/SEEKING"|"N"|"Y"
4/10/2018 7:17:00 PM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"|"Y"
4/15/2018 2:01:00 AM|"SPW"|37|"Male"|"MED"|"BRO"|"BLU"|"CANADA"|"IN TRAVEL"|"N"|"Y"
4/15/2018 2:01:00 AM|"SPW"|71|"Male"|"MED"|"GRY"|"GRN"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
4/17/2018 11:38:00 PM|"SPW"|39|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
4/18/2018 4:30:00 PM|"BLW"|30|"Female"||||"UNITED STATES"||"N"|"N"
4/23/2018 10:30:00 PM|"SPW"|26|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
4/23/2018 10:30:00 PM|"SPW"|25|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
4/25/2018 7:30:00 AM|"SPW"|21|"Male"||||"UNITED STATES"||"N"|"N"
4/25/2018 7:30:00 AM|"SPW"|19|"Male"||||"UNITED STATES"||"N"|"N"
4/25/2018 12:43:00 PM|"BLW"|32|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
4/25/2018 12:43:00 PM|"BLW"|37|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
4/27/2018 5:45:00 PM|"BLW"|35|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
4/27/2018 9:43:00 PM|"SPW"|38|"Male"||||"UNITED STATES"||"N"|"N"
4/27/2018 10:23:00 PM|"BLW"|54|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
4/27/2018 11:13:00 PM|"SPW"|20|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
4/28/2018 12:07:00 AM|"SPW"|20|"Female"||||"UNITED STATES"||"N"|"N"
4/30/2018 2:30:00 PM|"SPW"|30|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
5/1/2018 10:30:00 PM|"SPW"|53|"Unknown"||||"UNITED STATES"||"N"|"N"
5/6/2018 5:30:00 PM|"SPW"||"Female"||||"UNITED STATES"||"N"|"N"
5/7/2018 10:23:00 PM|"SPW"|29|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/8/2018 1:45:00 AM|"BLW"|51|"Male"|"MED"|"BLK"|"BRO"|"KENYA"|"IN TRAVEL"|"N"|"Y"
5/14/2018 3:00:00 AM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
5/15/2018 2:10:00 PM|"SPW"|46|"Female"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
5/15/2018 5:25:00 PM|"BLW"|20|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/18/2018 1:54:00 PM|"SPW"|25|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
5/22/2018 12:13:00 PM|"BLW"|37|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/24/2018 3:35:00 PM|"SPW"|38|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"||"N"|"Y"
5/26/2018 11:10:00 AM|"BLW"|34|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/28/2018 2:15:00 PM|"BLW"|21|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/28/2018 2:15:00 PM|"BLW"|23|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/31/2018 10:45:00 AM|"SPW"|24|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/31/2018 10:45:00 AM|"SPW"|18|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/31/2018 10:45:00 AM|"SPW"|20|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/31/2018 10:45:00 AM|"SPW"|16|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/4/2018 11:30:00 AM|"SPW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
6/4/2018 11:27:00 PM|"BLW"|30|"Male"||"BRO"|"BLU"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
6/5/2018 11:45:00 AM|"BLW"|32|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/5/2018 4:46:00 PM|"SPW"|45|"Female"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
6/5/2018 4:46:00 PM|"SPW"|48|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
6/8/2018 8:14:00 AM|"SPW"|20|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"||"N"|"N"
6/9/2018 8:00:00 AM|"SPW"|42|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
6/9/2018 8:00:00 AM|"SPW"|20|"Female"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
6/12/2018 6:52:00 AM|"SPW"|33|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/15/2018 4:30:00 PM|"SPW"|40|"Female"||"BLN"|"HAZ"|"UNITED STATES"||"N"|"N"
6/15/2018 4:30:00 PM|"SPW"|42|"Female"||"BLN"|"HAZ"|"UNITED STATES"||"N"|"N"
6/20/2018 11:34:00 PM|"BLW"|33|"Unknown"||||"UNITED STATES"||"N"|"N"
6/25/2018 12:02:00 PM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
6/27/2018 8:30:00 AM|"SPW"|46|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/27/2018 5:20:00 PM|"BLW"|57|"Male"|"MED"|"BLK"|"BRO"|"CUBA"|"TRAVEL/SEEKING"|"N"|"Y"
6/27/2018 9:29:00 PM|"BLW"|27|"Female"|"MED"|"BLK"|"BRO"|"HONDURAS"|"IN TRAVEL"|"N"|"Y"
6/27/2018 9:29:00 PM|"BLW"|1|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"|"Y"
6/27/2018 9:29:00 PM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
6/30/2018 5:51:00 AM|"BLW"|26|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/5/2018 7:40:00 PM|"SPW"|60|"Male"||"GRY"|"BRO"|"UNITED STATES"||"N"|"N"
7/6/2018 11:30:00 AM|"BLW"|55|"Male"||"BRO"|"BRO"|"CANADA"||"N"|"N"
7/6/2018 11:30:00 AM|"BLW"|66|"Male"||"GRY"|"BLU"|"CANADA"||"N"|"N"
7/8/2018 1:24:00 AM|"BLW"|41|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
7/8/2018 5:01:00 AM|"SPW"|59|"Unknown"||||"UNITED STATES"||"N"|"N"
7/9/2018 6:16:00 AM|"SPW"|44|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
7/9/2018 6:16:00 AM|"SPW"|42|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
7/9/2018 7:35:00 AM|"BLW"|36|"Male"||"BLN"||"UNITED STATES"||"N"|"N"
7/9/2018 7:35:00 AM|"BLW"|32|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
7/10/2018 4:00:00 PM|"SPW"|41|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
7/10/2018 4:00:00 PM|"SPW"|28|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
7/11/2018 5:45:00 PM|"SPW"|26|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
7/11/2018 5:45:00 PM|"SPW"|31|"Male"||||"UNITED STATES"||"N"|"N"
7/15/2018 1:00:00 PM|"SPW"|34|"Male"|"MED"|"BRO"|"BRO"|"UKRAINE"||"N"|"Y"
7/15/2018 2:00:00 PM|"SPW"|33|"Male"||||"UNITED STATES"||"N"|"N"
7/16/2018 10:23:00 AM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
7/16/2018 12:05:00 PM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
7/17/2018 5:30:00 PM|"SPW"|38|"Male"|"FAR"|"BRO"|"BLU"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
7/24/2018 12:15:00 PM|"BLW"|26|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/25/2018 5:12:00 PM|"SPW"|32|"Male"|||"BLU"|"UNITED STATES"||"N"|"N"
7/25/2018 5:12:00 PM|"SPW"|50|"Female"||"BLN"|"HAZ"|"UNITED STATES"||"N"|"N"
7/27/2018 9:47:00 AM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
7/28/2018 1:00:00 PM|"BLW"|46|"Female"||"BLK"|"BRO"|"CANADA"||"N"|"N"
7/31/2018 11:14:00 PM|"BLW"|31|"Male"||"BLK"|"BRO"|"GUATEMALA"||"N"|"N"
8/3/2018 11:57:00 PM|"BLW"|47|"Female"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/3/2018 11:57:00 PM|"BLW"|30|"Male"|"MED"|"BLK"|"BRO"|"ROMANIA"|"IN TRAVEL"|"N"|"Y"
8/3/2018 11:57:00 PM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"ROMANIA"|"IN TRAVEL"|"N"|"Y"
8/4/2018 12:30:00 AM|"BLW"|28|"Male"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/4/2018 12:30:00 AM|"BLW"|10|"Female"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/4/2018 12:30:00 AM|"BLW"|22|"Male"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/4/2018 12:30:00 AM|"BLW"|18|"Female"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/4/2018 2:49:00 AM|"BLW"|7|"Female"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/4/2018 9:22:00 PM|"BLW"|29|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/7/2018 12:50:00 AM|"SPW"|37|"Female"||"RED"|"BLU"|"UNITED STATES"||"N"|"N"
8/8/2018 1:30:00 PM|"SPW"|26|"Male"||"RED"|"BLU"|"UNITED STATES"||"N"|"N"
8/8/2018 2:01:00 PM|"SPW"|26|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
8/8/2018 2:03:00 PM|"SPW"|29|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/8/2018 2:46:00 PM|"SPW"|25|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/8/2018 9:51:00 PM|"SPW"|21|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
8/9/2018 1:03:00 PM|"SPW"|26|"Female"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
8/9/2018 1:44:00 PM|"SPW"|21|"Female"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
8/9/2018 2:07:00 PM|"SPW"|22|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/9/2018 2:33:00 PM|"SPW"|25|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/9/2018 5:15:00 PM|"SPW"|26|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/9/2018 5:25:00 PM|"SPW"|28|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
8/9/2018 8:16:00 PM|"SPW"|38|"Female"||"BLK"||"UNITED STATES"||"N"|"N"
8/9/2018 11:02:00 PM|"SPW"|24|"Female"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/10/2018 2:31:00 PM|"SPW"|26|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
8/10/2018 2:58:00 PM|"SPW"|23|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
8/10/2018 3:28:00 PM|"SPW"|20|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/10/2018 3:43:00 PM|"SPW"|21|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
8/10/2018 3:57:00 PM|"SPW"|37|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
8/10/2018 4:00:00 PM|"BLW"|44|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/10/2018 4:13:00 PM|"SPW"|31|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/10/2018 4:43:00 PM|"SPW"|27|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/10/2018 10:10:00 PM|"SPW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"Y"|"Y"
8/10/2018 10:10:00 PM|"SPW"|47|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"N"|"Y"
8/10/2018 10:10:00 PM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"N"|"Y"
8/10/2018 10:10:00 PM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"N"|"Y"
8/10/2018 10:52:00 PM|"SPW"|25|"Female"|||"BLU"|"UNITED STATES"||"N"|"N"
8/11/2018 1:01:00 PM|"SPW"|24|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/11/2018 1:26:00 PM|"SPW"|24|"Male"||"RED"|"BLU"|"UNITED STATES"||"N"|"N"
8/11/2018 2:14:00 PM|"SPW"|25|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/11/2018 2:42:00 PM|"SPW"|28|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/11/2018 7:00:00 PM|"SPW"|26|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/11/2018 7:00:00 PM|"SPW"|22|"Female"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/12/2018 8:20:00 PM|"SPW"|29|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/12/2018 8:20:00 PM|"SPW"|28|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
8/13/2018 1:02:00 PM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
8/13/2018 1:40:00 PM|"SPW"|22|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/13/2018 2:24:00 PM|"SPW"|22|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/13/2018 2:42:00 PM|"SPW"|23|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/13/2018 3:06:00 PM|"SPW"|23|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
8/13/2018 9:20:00 PM|"SPW"|22|"Male"||||"UNITED STATES"||"N"|"N"
8/13/2018 11:17:00 PM|"SPW"|28|"Male"||"BLK"||"UNITED STATES"||"N"|"N"
8/14/2018 12:22:00 AM|"SPW"|23|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/14/2018 6:25:00 PM|"SPW"|29|"Female"||||"UNITED STATES"||"N"|"N"
8/16/2018 6:00:00 AM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"ARGENTINA"|"TRAVEL/SEEKING"|"N"|"Y"
8/16/2018 10:00:00 AM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
8/16/2018 9:45:00 PM|"SPW"|55|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
8/17/2018 4:00:00 PM|"BLW"|52|"Male"||"BLD"|"BLU"|"UNITED STATES"||"N"|"N"
8/17/2018 10:10:00 PM|"BLW"|24|"Male"||"BLK"|"BLK"|"UNITED STATES"||"N"|"N"
8/17/2018 10:10:00 PM|"BLW"|19|"Male"||"BLK"|"BLK"|"UNITED STATES"||"N"|"N"
8/17/2018 10:10:00 PM|"BLW"|19|"Male"||"BLK"|"BLK"|"UNITED STATES"||"N"|"N"
8/18/2018 8:03:00 PM|"BLW"|28|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
8/18/2018 8:03:00 PM|"BLW"|20|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/20/2018 7:25:00 AM|"SPW"|22|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"N"
8/21/2018 12:30:00 AM|"SPW"|22|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/21/2018 12:30:00 AM|"SPW"|39|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/22/2018 6:50:00 PM|"SPW"|44|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/24/2018 5:02:00 PM|"SPW"|29|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/25/2018 7:30:00 PM|"BLW"|24|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/25/2018 7:30:00 PM|"BLW"|27|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/26/2018 2:32:00 PM|"BLW"|63|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/26/2018 3:30:00 PM|"SPW"|35|"Male"||||"UNITED STATES"||"N"|"N"
8/27/2018 3:59:00 PM|"BLW"|26|"Male"|||"BRO"|"UNITED STATES"||"N"|"N"
8/27/2018 3:59:00 PM|"BLW"|22|"Male"||||"UNITED STATES"||"N"|"N"
8/27/2018 3:59:00 PM|"BLW"|26|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/28/2018 3:35:00 PM|"SPW"|40|"Female"||||"UNITED STATES"||"N"|"N"
8/28/2018 3:35:00 PM|"SPW"|37|"Female"||||"UNITED STATES"||"N"|"N"
8/31/2018 2:30:00 PM|"SPW"|20|"Male"||||"UNITED STATES"||"N"|"N"
8/31/2018 2:30:00 PM|"SPW"|18|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/1/2018 8:00:00 PM|"SPW"|47|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
9/1/2018 8:00:00 PM|"SPW"|41|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/2/2018 11:24:00 AM|"BLW"|35|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
9/2/2018 7:58:00 PM|"BLW"|55|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
9/2/2018 11:17:00 PM|"SPW"|29|"Male"||"BRO"|"BRO"|"MEXICO"||"N"|"N"
9/3/2018 10:10:00 PM|"SPW"|54|"Female"||"GRY"|"BLU"|"UNITED STATES"||"N"|"N"
9/5/2018 8:45:00 AM|"BLW"|34|"Male"||"BRO"|"XXX"|"UNITED STATES"||"N"|"N"
9/5/2018 9:42:00 AM|"BLW"||"Unknown"||||"UNKNOWN"||"N"|"N"
9/17/2018 9:27:00 AM|"SPW"|41|"Male"||||"UNITED STATES"||"N"|"N"
9/18/2018 11:40:00 PM|"BLW"|29|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/18/2018 11:40:00 PM|"BLW"|30|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
9/19/2018 4:30:00 PM|"BLW"|52|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
9/19/2018 5:03:00 PM|"BLW"|45|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
9/27/2018 9:30:00 AM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"BULGARIA"|"TRAVEL/SEEKING"|"N"|"Y"
9/27/2018 9:30:00 AM|"BLW"|28|"Male"|"MED"|"BLK"|"BRO"|"BULGARIA"|"TRAVEL/SEEKING"|"N"|"Y"
10/1/2018 10:15:00 PM|"SPW"|36|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
10/1/2018 10:15:00 PM|"SPW"|36|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/1/2018 10:15:00 PM|"SPW"|34|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
10/2/2018 10:40:00 AM|"SPW"|67|"Male"||"GRY"|"BLU"|"UNITED STATES"||"N"|"N"
10/2/2018 10:40:00 AM|"SPW"|55|"Female"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
10/2/2018 10:40:00 AM|"SPW"|46|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
10/2/2018 12:02:00 PM|"BLW"|35|"Unknown"||||"UNITED STATES"||"N"|"N"
